iteration,mean_tau,std_tau,mean_p,std_p
2.90000e+04,4.36419e-02,1.41917e-02,2.58737e+02,1.30872e-01
2.91000e+04,6.52487e-02,1.79447e-02,2.23768e+02,3.15974e-01
2.92000e+04,6.43891e-02,1.95457e-02,2.42759e+02,3.91114e-01
2.93000e+04,4.83145e-02,2.23167e-02,1.67379e+02,1.75297e-01
2.94000e+04,4.53472e-02,1.74787e-02,1.77491e+02,1.91613e-01
2.95000e+04,3.65151e-02,1.48537e-02,1.43714e+02,1.67747e-01
2.96000e+04,4.40395e-02,1.34028e-02,1.28654e+02,2.39830e-01
2.97000e+04,3.47794e-02,1.99589e-02,1.36649e+02,7.69884e-02
2.98000e+04,2.38757e-02,7.14804e-03,1.61569e+02,9.55650e-02
2.99000e+04,2.32333e-02,9.40682e-03,1.32537e+02,1.56216e-01
3.00000e+04,2.11262e-02,1.06571e-02,8.88822e+01,2.87677e-01
3.01000e+04,3.62623e-02,1.35034e-02,5.69542e+01,2.94040e-01
3.02000e+04,3.20479e-02,1.45779e-02,6.16197e+01,1.50747e-01
3.03000e+04,4.69509e-02,1.62902e-02,4.80853e+01,1.95632e-01
3.04000e+04,3.61232e-02,9.03424e-03,1.09622e+00,1.86233e-01
3.05000e+04,3.46312e-02,1.50825e-02,4.60450e+00,1.55268e-01
3.06000e+04,5.36803e-02,1.94440e-02,-7.03795e+00,1.07622e-01
3.07000e+04,4.10898e-02,1.64739e-02,1.88386e+01,1.62347e-01
3.08000e+04,4.45897e-02,2.19933e-02,-1.21399e+01,6.44515e-02
3.09000e+04,4.58508e-02,1.53848e-02,-6.61584e+00,3.10850e-01
3.10000e+04,2.32588e-02,9.61130e-03,-9.03877e+00,1.86891e-01
3.11000e+04,4.58588e-02,1.82548e-02,-5.92770e+00,2.95614e-01
3.12000e+04,3.75848e-02,1.08260e-02,-1.32274e+01,1.95203e-01
3.13000e+04,6.09492e-02,1.87690e-02,-3.96032e+00,2.11353e-01
3.14000e+04,1.52510e-02,5.33338e-03,-1.36953e+01,8.47166e-02
3.15000e+04,2.25015e-02,7.27525e-03,-1.13480e+01,8.09050e-02
3.16000e+04,5.25241e-02,1.39137e-02,1.01622e+01,2.10397e-01
3.17000e+04,3.77777e-02,1.49650e-02,6.88409e+00,1.93792e-01
3.18000e+04,4.23135e-02,2.04540e-02,8.93151e+00,2.22189e-01
3.19000e+04,5.25842e-02,2.22918e-02,1.33037e+01,6.02764e-01
3.20000e+04,5.44511e-02,2.45064e-02,1.77182e+01,2.25274e-01
3.21000e+04,4.97454e-02,2.59317e-02,1.88412e+01,3.04062e-01
3.22000e+04,8.67553e-02,2.34817e-02,1.48296e+00,3.29538e-01
3.23000e+04,2.96022e-02,1.29726e-02,1.87138e+01,4.67502e-01
3.24000e+04,4.13888e-02,1.16459e-02,2.21635e+01,5.14838e-01
3.25000e+04,3.65156e-02,1.17547e-02,-5.96289e-01,4.00812e-01
3.26000e+04,4.02716e-02,1.54248e-02,3.22858e+01,1.81195e-01
3.27000e+04,2.76580e-02,9.02088e-03,5.22876e+00,3.93455e-01
3.28000e+04,2.88016e-02,1.58401e-02,2.60983e+01,1.13784e-01
3.29000e+04,4.09457e-02,1.44085e-02,4.13214e+01,1.94673e-01
3.30000e+04,4.08401e-02,1.65117e-02,4.26099e+01,1.60658e-01
3.31000e+04,6.92330e-02,2.51526e-02,6.42992e+01,3.70670e-01
3.32000e+04,5.33479e-02,2.37357e-02,7.79390e+01,2.76019e-01
3.33000e+04,8.69870e-02,3.79829e-02,1.62420e+02,6.96842e-01
3.34000e+04,5.99874e-02,2.70039e-02,1.36326e+02,1.05677e+00
3.35000e+04,4.23813e-02,1.86720e-02,2.47092e+02,1.09952e-01
3.36000e+04,4.18383e-02,2.40755e-02,1.60896e+02,3.21122e-01
3.37000e+04,8.82474e-02,3.44035e-02,1.48130e+02,6.12099e-01
3.38000e+04,6.36003e-02,2.47762e-02,9.25616e+01,3.52550e-01
3.39000e+04,7.38508e-02,2.86346e-02,5.97389e+01,6.87361e-01
3.40000e+04,9.61141e-02,2.78245e-02,-3.67431e+01,4.64928e-01
3.41000e+04,2.01960e-01,7.21384e-02,-6.95521e+01,1.17174e+00
3.42000e+04,8.54571e-01,2.83868e-01,-1.92173e+02,6.50007e+00
3.43000e+04,7.60008e-01,2.42584e-01,-1.05449e+02,6.45250e+00
