iteration,mean_tau,std_tau,mean_p,std_p
2.57000e+04,8.00429e-02,3.09643e-02,-3.32192e+02,1.74358e-01
2.58000e+04,4.30519e-02,1.78176e-02,-3.75706e+02,4.09134e-01
2.59000e+04,4.90981e-02,1.83946e-02,-3.32454e+02,1.79355e-01
2.60000e+04,4.99757e-02,2.38254e-02,-3.19004e+02,1.44274e-01
2.61000e+04,5.05022e-02,1.92689e-02,-2.98496e+02,1.55234e-01
2.62000e+04,2.98950e-02,1.53657e-02,-2.65384e+02,8.98094e-02
2.63000e+04,2.45261e-02,9.96439e-03,-1.94621e+02,2.25346e-01
2.64000e+04,3.19629e-02,1.37892e-02,-1.55932e+02,9.68373e-02
2.65000e+04,7.35238e-02,2.91940e-02,-1.47075e+02,3.32180e-01
2.66000e+04,3.73408e-02,1.37996e-02,-1.30938e+02,3.55663e-01
2.67000e+04,2.78727e-02,1.07248e-02,-8.08097e+01,1.22778e-01
2.68000e+04,1.94770e-02,7.55787e-03,7.01411e+00,1.13697e-01
2.69000e+04,2.25066e-02,1.08341e-02,7.85962e+01,7.49431e-02
2.70000e+04,2.59174e-02,1.29082e-02,1.23812e+02,3.88651e-02
2.71000e+04,1.51580e-02,8.50444e-03,1.80679e+02,1.74078e-01
2.72000e+04,1.68024e-02,8.43135e-03,1.69237e+02,8.68587e-02
2.73000e+04,2.36654e-02,1.05192e-02,2.50854e+02,2.22102e-01
2.74000e+04,1.24192e-02,3.24117e-03,2.77897e+02,1.54324e-01
2.75000e+04,1.00771e-02,5.07937e-03,2.92423e+02,4.77837e-02
2.76000e+04,2.27118e-02,1.01034e-02,3.62491e+02,1.88969e-01
2.77000e+04,3.17986e-02,1.43765e-02,3.26573e+02,1.69438e-01
2.78000e+04,4.48707e-02,1.33752e-02,3.59196e+02,1.50433e-01
2.79000e+04,3.23446e-02,1.49709e-02,4.43787e+02,6.94279e-02
2.80000e+04,2.83410e-02,8.10498e-03,4.17514e+02,1.30580e-01
2.81000e+04,3.33662e-02,1.64205e-02,4.16362e+02,1.63129e-01
2.82000e+04,5.02028e-02,2.48908e-02,4.13316e+02,1.23260e-01
2.83000e+04,2.89538e-02,1.49804e-02,4.28316e+02,9.40776e-02
2.84000e+04,3.48874e-02,1.21048e-02,4.31066e+02,2.72477e-01
2.85000e+04,4.05976e-02,1.49818e-02,4.18050e+02,1.84133e-01
2.86000e+04,2.81916e-02,8.68284e-03,4.09442e+02,1.60504e-01
2.87000e+04,2.33649e-02,9.52338e-03,4.23124e+02,8.55733e-02
2.88000e+04,1.98819e-02,6.19937e-03,3.98181e+02,1.24750e-01
2.89000e+04,1.55829e-02,6.83664e-03,3.99447e+02,1.64332e-01
2.90000e+04,1.93895e-02,6.99186e-03,3.46536e+02,9.89206e-02
2.91000e+04,5.46394e-02,2.32073e-02,3.34766e+02,1.75779e-01
2.92000e+04,1.13219e-01,6.19076e-02,2.74962e+02,5.51464e-01
2.93000e+04,5.74889e-02,2.78623e-02,2.63734e+02,2.41849e-01
2.94000e+04,6.18628e-02,2.33338e-02,3.18547e+02,2.09876e-01
2.95000e+04,5.05992e-02,2.03648e-02,2.65550e+02,1.82367e-01
2.96000e+04,3.30894e-02,1.67690e-02,2.54945e+02,7.36879e-01
2.97000e+04,3.92970e-02,2.13076e-02,2.92528e+02,1.82917e-01
2.98000e+04,1.63789e-02,7.60591e-03,2.67024e+02,3.92405e-01
2.99000e+04,4.19859e-02,2.17942e-02,2.27112e+02,1.59257e-01
3.00000e+04,2.31139e-02,8.94007e-03,1.95694e+02,2.51788e-01
3.01000e+04,7.26338e-02,3.25321e-02,1.66427e+02,2.86759e-01
3.02000e+04,8.81715e-02,3.56176e-02,1.70820e+02,4.40560e-01
3.03000e+04,7.08993e-02,2.23533e-02,1.31635e+02,2.95473e-01
3.04000e+04,4.83994e-02,1.68207e-02,6.45100e+01,1.81366e-01
3.05000e+04,4.10403e-02,1.69840e-02,2.72311e+01,4.38609e-01
3.06000e+04,3.48170e-02,1.02924e-02,1.57333e+01,2.27109e-01
3.07000e+04,3.46484e-02,1.61351e-02,4.13509e+01,4.24753e-01
3.08000e+04,2.68362e-02,8.43054e-03,1.04218e+01,1.23750e-01
3.09000e+04,4.42017e-02,2.58859e-02,2.22891e+01,4.68318e-01
3.10000e+04,4.44187e-02,1.69185e-02,-5.11763e+00,6.29313e-01
3.11000e+04,2.48022e-02,1.12192e-02,2.36866e+01,2.80834e-01
3.12000e+04,4.12687e-02,1.39570e-02,-3.42739e+00,1.09866e-01
3.13000e+04,3.31856e-02,1.13287e-02,1.04659e+01,2.13723e-01
3.14000e+04,3.11115e-02,1.22161e-02,6.26915e+00,3.47129e-01
3.15000e+04,3.93770e-02,1.31127e-02,1.06544e+00,5.63447e-01
3.16000e+04,2.90517e-02,1.29413e-02,1.97527e+01,3.64667e-01
3.17000e+04,3.75155e-02,1.42290e-02,1.91824e+01,2.63623e-01
3.18000e+04,4.22507e-02,1.65921e-02,2.79176e+01,3.01749e-01
3.19000e+04,9.93690e-02,3.75767e-02,1.70390e+01,5.56781e-01
3.20000e+04,1.08757e-01,3.51304e-02,4.32290e+01,5.72045e-01
3.21000e+04,1.06915e-01,2.97129e-02,3.71048e+01,6.18400e-01
3.22000e+04,9.68028e-02,2.66677e-02,6.14966e+01,5.68237e-01
3.23000e+04,6.32467e-02,2.24225e-02,1.35595e+01,6.26428e-01
3.24000e+04,5.48633e-02,1.97124e-02,2.97952e+01,2.50356e-01
3.25000e+04,4.70017e-02,2.44740e-02,4.91600e+01,5.60067e-01
3.26000e+04,4.86528e-02,1.64534e-02,7.30909e+01,4.52280e-01
3.27000e+04,3.25687e-02,1.22741e-02,5.03870e+01,2.12082e-01
3.28000e+04,3.18883e-02,1.60086e-02,6.28744e+01,3.15587e-01
3.29000e+04,4.17410e-02,1.24511e-02,8.26131e+01,2.99052e-01
3.30000e+04,6.35906e-02,2.18426e-02,1.04317e+02,3.13447e-01
3.31000e+04,5.12326e-02,1.55371e-02,8.68237e+01,4.70884e-01
3.32000e+04,5.57208e-02,1.93953e-02,1.42139e+02,8.09129e-01
3.33000e+04,1.00653e-01,4.04069e-02,2.32598e+02,6.87941e-01
3.34000e+04,5.22082e-02,1.65221e-02,2.38564e+02,7.06544e-01
3.35000e+04,5.97244e-02,2.41225e-02,2.44967e+02,4.21211e-01
3.36000e+04,8.23644e-02,2.54131e-02,2.36383e+02,7.58675e-01
3.37000e+04,7.24190e-02,2.82878e-02,2.24405e+02,2.75575e-01
3.38000e+04,7.79116e-02,3.27562e-02,2.16173e+02,3.72991e-01
3.39000e+04,6.65547e-02,2.88289e-02,6.96865e+01,7.48464e-01
3.40000e+04,8.30578e-02,3.63104e-02,4.84112e+01,2.40047e+00
3.41000e+04,8.35132e-02,1.91990e-02,1.50319e+02,2.64233e+00
3.42000e+04,8.42724e-02,2.99991e-02,1.04813e+02,1.87398e+00
3.43000e+04,7.80167e-02,2.03625e-02,4.49314e+01,9.36030e-01
3.44000e+04,6.28424e-02,1.87180e-02,1.04641e+02,1.43554e+00
