iteration,mean_tau,std_tau,mean_p,std_p
2.98000e+04,1.39369e-02,4.83241e-03,2.03248e+02,1.87799e-01
2.99000e+04,2.52778e-02,1.29520e-02,1.96001e+02,8.82941e-02
3.00000e+04,4.27460e-02,1.35632e-02,1.81934e+02,4.16429e-02
3.01000e+04,2.00759e-02,5.95825e-03,1.62133e+02,8.14294e-02
3.02000e+04,2.49912e-02,1.44550e-02,1.39747e+02,2.43463e-01
3.03000e+04,2.59166e-02,8.02846e-03,1.12658e+02,1.12237e-01
3.04000e+04,4.28129e-02,1.84681e-02,6.31354e+01,3.01594e-01
3.05000e+04,2.02316e-02,7.28485e-03,3.91813e+01,2.42625e-01
3.06000e+04,1.05146e-02,3.26626e-03,2.90165e+01,2.45919e-01
3.07000e+04,2.47592e-02,1.34242e-02,1.43136e+01,3.65506e-01
3.08000e+04,1.48920e-02,5.90830e-03,1.18071e+01,9.06697e-02
3.09000e+04,2.53531e-02,8.10557e-03,1.03458e+01,1.46436e-01
3.10000e+04,1.82543e-02,6.83440e-03,1.00181e+01,1.22685e-01
3.11000e+04,3.93798e-02,2.02929e-02,9.18691e+00,2.46929e-01
3.12000e+04,8.23512e-02,3.02539e-02,-4.19906e+00,1.99801e-01
3.13000e+04,1.60752e-01,7.52713e-02,6.61867e+00,7.55305e-01
3.14000e+04,6.45946e-02,3.11599e-02,2.91817e+01,4.54803e-01
3.15000e+04,7.03601e-02,3.72691e-02,3.34867e+00,2.60147e-01
3.16000e+04,2.69904e-02,1.04657e-02,2.73127e+01,1.35482e-01
3.17000e+04,3.13603e-02,1.04331e-02,4.71876e+01,1.49064e-01
3.18000e+04,2.58861e-02,1.21403e-02,-3.91511e+01,2.48275e-01
3.19000e+04,2.61150e-02,1.42590e-02,2.80634e+01,4.72735e-02
3.20000e+04,1.80013e-02,6.45044e-03,3.69319e+01,1.50166e-01
3.21000e+04,3.38809e-02,1.29789e-02,4.07308e+01,1.68074e-01
3.22000e+04,6.78814e-02,2.46646e-02,4.82576e+01,1.79084e-01
3.23000e+04,9.90618e-02,4.26963e-02,4.94368e+01,5.41460e-01
3.24000e+04,9.84463e-02,3.52375e-02,3.60764e+01,3.49556e-01
3.25000e+04,1.29451e-01,4.52214e-02,2.00912e+01,3.33382e-01
3.26000e+04,6.57452e-02,3.17191e-02,4.29235e+01,3.01936e-01
3.27000e+04,3.57364e-02,1.48055e-02,6.62114e+01,1.81281e-01
3.28000e+04,5.44542e-02,2.69437e-02,6.96516e+01,1.56702e-01
3.29000e+04,4.26796e-02,1.34029e-02,4.76843e+01,2.87569e-01
3.30000e+04,7.95165e-02,3.68814e-02,7.25744e+01,3.27430e-01
3.31000e+04,7.24382e-02,3.02537e-02,1.96453e+01,3.30146e-01
3.32000e+04,5.92094e-02,1.39884e-02,1.01616e+02,1.95894e-01
3.33000e+04,1.67068e-01,5.44820e-02,2.22902e+02,9.18020e-01
3.34000e+04,3.65863e-01,1.26710e-01,1.71371e+02,2.32912e+00
